key,fare_amount
2015-01-27 13:08:24.0000002,7.822867418976494
2015-01-27 13:08:24.0000003,8.347649311467274
2011-10-08 11:53:44.0000002,6.3423207840462466
2012-12-01 21:12:12.0000002,7.877093206932095
2012-12-01 21:12:12.0000003,14.72798519616176
2012-12-01 21:12:12.0000005,9.59982638389508
2011-10-06 12:10:20.0000001,6.0061478466958365
2011-10-06 12:10:20.0000003,54.19028490607313
2011-10-06 12:10:20.0000002,11.969091771325836
2014-02-18 15:22:20.0000002,6.8805368996671845
2014-02-18 15:22:20.0000003,9.068873194937408
2014-02-18 15:22:20.0000001,13.899026750349208
2010-03-29 20:20:32.0000002,6.041665146018998
2010-03-29 20:20:32.0000001,7.418587933493661
2011-10-06 03:59:12.0000002,9.36168223387317
2011-10-06 03:59:12.0000001,12.790387196698754
2012-07-15 16:45:04.0000006,6.688985035226865
2012-07-15 16:45:04.0000002,8.377161259490153
2012-07-15 16:45:04.0000003,6.619908079587019
2012-07-15 16:45:04.0000004,6.501097196464516
2014-10-29 02:09:56.0000001,9.339122916417685
2014-06-14 13:39:00.00000010,7.045870569055271
2014-06-14 13:39:00.00000060,7.06128445590503
2014-06-14 13:39:00.00000087,8.009892308986274
2014-06-14 13:39:00.00000050,15.476254527136078
2014-06-14 13:39:00.0000003,7.284808551798648
2014-06-14 13:39:00.000000158,26.245735054107953
2014-06-14 13:39:00.00000015,21.70504818900885
2014-06-14 13:39:00.00000073,5.856653274062689
2014-06-14 13:39:00.00000077,15.403393421791863
2014-06-14 13:39:00.000000145,8.641090441383401
2014-06-14 13:39:00.00000079,6.436452207505921
2014-06-14 13:39:00.000000121,6.326656863061405
2014-06-14 13:39:00.00000021,9.587719470632617
2014-06-14 13:39:00.0000005,7.228493151605589
2014-06-14 13:39:00.000000165,6.7634184465280285
2014-06-14 13:39:00.000000184,6.482942531422
2014-06-14 13:39:00.00000059,6.082637956556236
2014-06-14 13:39:00.00000070,7.340869493319913
2014-06-14 13:39:00.00000068,5.6197950581808565
2014-06-14 13:39:00.000000133,17.830908377410356
2014-06-14 13:39:00.000000128,9.109280039045947
2014-06-14 13:39:00.000000136,18.87030300788159
2014-06-14 13:39:00.00000017,7.910478384776861
2014-06-14 13:39:00.000000111,6.801014355387178
2014-06-14 13:39:00.000000115,10.29389046441033
2014-06-14 13:39:00.000000168,5.982326487465356
2014-06-14 13:39:00.00000031,6.91230539515354
2014-06-14 13:39:00.000000116,6.312499454077825
2014-06-14 13:39:00.00000051,6.0755653275138
2014-06-14 13:39:00.000000193,10.261574796189418
2014-06-14 13:39:00.000000132,10.973224672292142
2014-06-14 13:39:00.000000167,18.661031643863453
2014-06-14 13:39:00.00000044,7.1044731102207805
2014-06-14 13:39:00.000000138,7.123753191275795
2014-06-14 13:39:00.00000066,13.206348456301578
2014-06-14 13:39:00.00000063,9.175924241253592
2014-06-14 13:39:00.000000154,8.946352071259712
2014-06-14 13:39:00.00000097,12.752797020254791
2014-06-14 13:39:00.00000067,11.352243105432185
2014-06-14 13:39:00.000000179,8.642618383225933
2014-06-14 13:39:00.00000092,9.016715712665794
2014-06-14 13:39:00.00000029,6.250990358625907
2014-06-14 13:39:00.000000177,6.4745723857290045
2014-06-14 13:39:00.000000192,6.854378105161896
2014-06-14 13:39:00.000000181,6.9212561151964405
2014-06-14 13:39:00.000000120,8.510965651824163
2014-06-14 13:39:00.0000008,6.54680815683487
2014-06-14 13:39:00.000000103,6.371447313897842
2014-06-14 13:39:00.00000049,15.228472797257728
2014-06-14 13:39:00.000000108,6.227909472312139
2014-06-14 13:39:00.00000072,6.505809176442519
2014-06-14 13:39:00.000000182,9.59728300938472
2014-06-14 13:39:00.00000061,6.864115551802785
2014-06-14 13:39:00.00000093,8.234708599184632
2014-06-14 13:39:00.000000170,10.493327014049129
2014-06-14 13:39:00.000000147,40.84837961641374
2014-06-14 13:39:00.000000140,7.034966487833315
2014-06-14 13:39:00.000000159,6.341250103606016
2014-06-14 13:39:00.00000012,5.25921107330933
2014-06-14 13:39:00.00000025,7.375386775051956
2014-06-14 13:39:00.000000156,6.49606172077692
2014-06-14 13:39:00.000000152,7.549264099544475
2014-06-14 13:39:00.000000129,8.471000801265792
2014-06-14 13:39:00.000000119,17.56154664200369
2014-06-14 13:39:00.000000118,6.205816129293023
2014-06-14 13:39:00.00000076,6.446465868584246
2014-06-14 13:39:00.000000135,6.72323223159872
2014-06-14 13:39:00.00000023,16.04826450084991
2014-06-14 13:39:00.00000082,8.932947860794998
2014-06-14 13:39:00.000000125,8.787779431966541
2014-06-14 13:39:00.00000075,7.773628533298846
2014-06-14 13:39:00.000000124,6.43999739518886
2014-06-14 13:39:00.000000172,7.271654327830893
2014-06-14 13:39:00.00000024,13.659794776868239
2014-06-14 13:39:00.000000169,11.527467721862486
2014-06-14 13:39:00.00000052,10.135608574000678
2014-06-14 13:39:00.000000161,11.620239880516372
2014-06-14 13:39:00.00000038,7.592244329815927
2014-06-14 13:39:00.00000035,8.901290001885252
2014-06-14 13:39:00.00000053,10.36500894637375
2014-06-14 13:39:00.000000183,7.471851525058708
2014-06-14 13:39:00.000000131,54.69502761170583
2014-06-14 13:39:00.000000180,6.6191960262701475
2014-06-14 13:39:00.000000130,5.664801001636838
2014-06-14 13:39:00.00000032,6.175786713985117
2014-06-14 13:39:00.000000148,10.356636502303312
2014-06-14 13:39:00.0000007,8.920450378446269
2014-06-14 13:39:00.00000095,10.800052146221482
2014-06-14 13:39:00.000000144,30.79753858046055
2014-06-14 13:39:00.000000141,23.852020226180574
2014-06-14 13:39:00.000000162,18.52352096456059
2014-06-14 13:39:00.00000018,8.842097878809918
2014-06-14 13:39:00.00000054,8.968468147504637
2014-06-14 13:39:00.00000040,7.39276036122763
2014-06-14 13:39:00.00000096,6.755203599455755
2014-06-14 13:39:00.00000055,21.336302149737886
2014-06-14 13:39:00.000000109,7.626885124660759
2014-06-14 13:39:00.000000151,7.225886257690892
2014-06-14 13:39:00.00000016,8.461119340728384
2014-06-14 13:39:00.00000062,8.493606755302226
2014-06-14 13:39:00.000000191,6.324361585805843
2014-06-14 13:39:00.00000034,7.273962148144724
2014-06-14 13:39:00.000000160,6.820485553681019
2014-06-14 13:39:00.00000013,7.166161004176448
2014-06-14 13:39:00.000000188,5.645169295970463
2014-06-14 13:39:00.00000086,7.281939013722937
2014-06-14 13:39:00.000000185,9.639298634604097
2014-06-14 13:39:00.00000074,6.896020664582536
2014-06-14 13:39:00.00000022,17.48505121401442
2014-06-14 13:39:00.00000036,6.362254052575597
2014-06-14 13:39:00.000000126,6.271138882441012
2014-06-14 13:39:00.000000190,6.561896007447714
2014-06-14 13:39:00.00000042,6.574232258912821
2014-06-14 13:39:00.000000178,6.801429528804784
2014-06-14 13:39:00.000000163,6.251983065445087
2014-06-14 13:39:00.00000020,10.133660371243206
2014-06-14 13:39:00.00000098,7.61864069099283
2014-06-14 13:39:00.000000114,18.105357085825407
2014-06-14 13:39:00.00000045,8.236178481810818
2014-06-14 13:39:00.00000094,5.652105458884878
2014-06-14 13:39:00.000000146,9.963541368059937
2014-06-14 13:39:00.00000033,7.556091757771748
2014-06-14 13:39:00.000000143,6.096880262397186
2014-06-14 13:39:00.000000107,6.6526146745999934
2014-06-14 13:39:00.00000048,7.4973016250884035
2014-06-14 13:39:00.00000043,9.29273109404289
2014-06-14 13:39:00.000000123,8.47190927529898
2014-06-14 13:39:00.000000134,7.692999241857006
